material,pawn_structure,mobility,king_safety,tempo,knight_position,bishop_position,queen_position,piece_coordination,threats,rizz,total,position_id
0.3,0.2,0.7,-0.5,0.2,0.2,0.5,0.8,0.6,0.7,8.0,5.7,b1439340_1_rand4
0.3,0.6,0.8,-0.7,0.4,0.4,-0.2,0.6,0.5,0.9,7.0,0.7,b1439340_2
0.6,0.7,0.9,-0.8,0.7,0.8,0.6,0.9,0.8,0.9,9.0,0.85,b1439340_3
0.2,0.3,0.4,0.5,0.2,0.6,0.4,0.0,0.5,0.6,0.7,2.8,78f1a45e_0
0.75,0.5,0.8,0.6,0.3,0.4,0.0,0.0,0.5,0.7,0.8,2.85,78f1a45e_1
0.7,0.8,0.9,0.7,0.6,0.5,0.3,0.0,0.7,0.8,0.9,0.95,78f1a45e_2
0.2,0.3,0.8,-0.9,0.6,0.7,0.2,0.1,0.6,0.9,8.0,4.8,78f1a45e_3
0.2,-0.3,0.8,-1.2,0.6,0.7,0.4,0.0,0.7,0.9,8.0,3.7,78f1a45e_4_rand2
2.0,1.0,2.0,-3.0,2.0,1.0,0.0,2.0,2.0,3.0,9.0,9.0,78f1a45e_5
2.5,0.75,1.25,-2.5,0.25,-0.5,0.0,0.0,0.5,1.75,8.0,8.35,78f1a45e_6
0.2,-0.3,-0.7,-0.9,-0.5,-0.2,-0.4,0.1,-0.6,-0.8,7.5,-0.75,78f1a45e_7
0.25,0.3,0.8,0.0,0.3,0.75,0.5,0.25,0.6,0.8,0.9,1.35,96bb609e_0
0.3,0.2,0.4,0.3,0.2,0.0,0.6,0.0,0.3,0.5,7.5,0.7,96bb609e_1
0.3,0.2,0.7,0.8,0.3,0.0,0.4,0.0,0.6,0.5,0.7,0.7,96bb609e_2
0.2,0.0,0.3,0.2,0.2,0.5,0.3,0.0,0.4,0.6,0.7,0.9,e97993fd_0
0.3,0.3,0.6,0.3,0.2,0.7,0.4,0.1,0.5,0.4,7.0,1.4,e97993fd_1_rand4
0.3,0.2,0.7,0.3,0.2,0.5,0.6,0.0,0.4,0.6,0.7,5.4,e97993fd_2
0.3,0.2,0.7,0.3,0.2,0.4,0.1,0.5,0.4,0.6,7.0,0.8,e97993fd_3
0.3,-0.1,0.5,0.4,0.2,0.3,-0.2,0.6,0.4,0.6,8.0,2.2,e97993fd_4_rand1
0.3,0.2,0.7,-0.4,0.2,0.3,0.0,0.0,0.5,0.6,7.0,4.5,e97993fd_5
3.5,0.0,0.7,0.8,0.3,0.6,0.5,0.0,0.7,0.9,0.9,0.85,e97993fd_6
-0.1,0.2,0.6,0.8,0.2,0.0,0.0,0.0,0.3,0.5,0.7,1.8,e97993fd_7
-0.2,0.3,0.7,0.8,0.3,0.4,0.0,0.0,0.5,0.6,0.7,0.7,e97993fd_8
-0.2,-0.3,-0.4,-0.9,0.1,0.3,-0.5,0.7,0.6,-0.8,7.0,-0.3,e97993fd_9
0.1,0.2,0.2,0.7,0.2,0.6,0.0,0.0,0.3,0.3,7.5,2.1,e97993fd_10
3.5,1.5,-2.0,-3.0,-0.5,1.0,0.0,0.0,1.5,2.0,7.0,8.5,e97993fd_11
1.5,0.7,0.9,0.8,0.6,0.3,0.6,1.0,0.8,1.2,8.0,5.5,383cd6fe_0
-0.2,0.3,0.6,0.8,0.2,0.7,0.0,0.0,0.4,0.5,7.0,0.75,383cd6fe_1
0.0,0.6,0.3,0.7,0.2,0.0,0.2,0.0,0.4,0.5,7.5,0.3,383cd6fe_2_rand2
1.5,0.3,0.8,0.7,0.3,0.6,0.7,0.8,0.6,0.9,0.7,4.5,383cd6fe_3
0.3,0.1,0.7,0.6,0.2,0.0,0.0,0.3,0.5,0.4,7.0,15.7,383cd6fe_4
0.25,0.3,0.6,0.2,0.2,0.4,0.5,0.3,0.4,0.5,7.0,5.45,8abc2af9_0
0.75,-0.25,0.75,0.6,0.3,0.5,0.0,0.4,0.6,0.8,0.7,4.25,8abc2af9_1
0.2,0.1,0.8,0.7,0.3,0.4,0.3,0.4,0.6,0.5,7.0,5.5,8abc2af9_2_rand1
0.3,0.6,0.9,-0.95,0.7,0.4,0.6,0.5,0.8,0.9,9.0,0.85,8abc2af9_3
0.75,-0.25,0.9,-1.0,0.6,0.75,0.3,0.5,0.8,1.0,8.5,2.0,8abc2af9_4_rand3
0.75,0.5,0.8,-0.9,0.2,0.0,0.3,0.0,0.6,0.7,8.0,1.4,8abc2af9_5
0.3,0.3,0.8,-0.9,0.5,0.2,0.6,0.2,0.7,0.6,0.8,0.9,8abc2af9_6
0.75,0.5,0.8,-0.9,0.6,0.4,0.3,0.0,0.7,0.8,8.5,4.85,8abc2af9_7
1.5,-0.2,1.8,-2.0,1.2,0.7,0.6,1.0,1.3,2.5,0.9,8.8,8abc2af9_8
0.2,0.7,0.8,-0.9,0.5,0.3,0.6,0.0,0.7,0.9,0.8,3.5,8abc2af9_9
0.2,0.7,0.9,-0.9,0.8,0.0,0.6,0.0,0.8,0.9,9.0,0.85,8abc2af9_10_rand1
1.5,1.5,1.0,-2.0,1.0,0.0,1.0,0.0,0.8,1.0,8.0,9.3,8abc2af9_11
3.0,2.0,2.5,-3.5,2.0,0.5,1.0,0.0,1.5,3.0,8.0,7.5,8abc2af9_12_rand4
0.25,0.3,0.2,0.2,0.1,0.2,0.7,0.0,0.3,0.4,7.0,0.85,5d9f947c_0
0.3,-0.4,0.7,-0.6,0.2,0.3,0.4,0.6,0.6,0.8,7.0,6.7,5d9f947c_1
1.5,1.2,0.8,-1.0,0.6,0.4,0.3,0.0,0.7,0.9,9.0,6.8,5d9f947c_2
0.1,0.7,0.6,-0.8,0.2,0.4,0.0,0.0,0.5,0.7,7.0,4.5,5d9f947c_3_rand3
-0.2,0.7,-0.6,-0.9,0.3,0.8,-0.2,0.0,0.6,0.9,7.0,-0.3,5d9f947c_4
2.5,0.75,-0.5,-1.25,0.25,0.8,0.1,0.0,0.6,0.9,7.5,3.5,5d9f947c_5
1.0,0.3,0.7,0.8,0.3,0.4,0.6,0.8,0.5,0.9,8.0,24.5,fb7eaafb_0
0.2,0.2,0.3,0.4,0.2,0.7,0.2,0.0,0.3,0.3,7.0,0.2,fb7eaafb_1
0.3,0.2,0.4,0.6,0.2,0.7,0.3,0.0,0.3,0.5,7.0,1.3,fb7eaafb_2_rand3
3.0,-0.3,2.0,-1.5,1.5,1.0,0.0,0.0,1.2,2.5,1.8,9.3,fb7eaafb_3
0.5,-0.3,-0.7,-0.4,0.2,0.3,-0.2,0.0,-0.5,0.4,6.5,-0.3,fb7eaafb_4
0.25,0.3,-0.4,-0.7,0.2,0.4,0.0,0.0,-0.3,0.5,7.5,-0.2,fb7eaafb_5
1.0,0.3,0.9,-0.9,0.7,-0.2,0.0,0.6,0.8,0.95,9.0,3.2,fb7eaafb_6_rand4
0.1,-0.8,0.9,-0.9,0.7,0.6,0.0,0.0,0.8,0.9,0.95,-0.4,fb7eaafb_7
0.25,-0.25,0.75,-0.5,0.25,0.6,-0.2,0.5,0.4,0.6,7.5,0.85,37d5d91d_0
0.3,0.2,0.8,0.9,0.3,0.4,0.5,0.6,0.7,0.6,8.0,4.3,37d5d91d_1_rand4
0.3,0.4,0.7,0.6,0.3,0.5,0.4,0.0,0.6,0.5,7.5,4.8,37d5d91d_2
0.2,0.3,0.2,-0.7,0.4,0.6,0.1,0.0,0.5,0.8,7.0,0.5,37d5d91d_3
0.2,0.3,0.9,0.9,0.7,0.6,0.7,0.0,0.8,0.9,8.5,5.7,37d5d91d_4
4.5,0.3,0.7,0.6,0.3,0.4,0.3,0.0,0.5,0.6,0.7,4.3,37d5d91d_5_rand3
0.75,0.0,1.25,-0.75,1.0,0.75,1.25,0.0,0.8,1.5,8.5,5.5,37d5d91d_6
0.2,-0.3,0.8,-0.9,0.7,0.6,0.3,0.0,0.5,0.9,0.7,0.4,37d5d91d_7_rand2
2.5,1.5,0.9,-0.9,0.7,0.6,0.8,0.7,0.9,0.8,9.0,6.5,37d5d91d_8
2.5,1.5,2.0,-3.0,1.5,0.5,1.0,0.0,2.0,2.5,9.0,8.5,37d5d91d_9
0.25,0.25,0.75,0.5,0.25,0.3,0.6,0.3,0.5,0.4,8.0,3.75,b9f85da8_0
0.75,-0.25,0.6,0.4,0.3,0.4,0.5,0.3,0.4,0.7,7.0,4.85,b9f85da8_1
0.3,0.2,0.6,0.8,0.3,0.0,0.4,0.5,0.4,0.5,0.7,0.9,b9f85da8_2
0.25,0.25,0.3,0.2,0.1,0.3,0.0,0.2,0.3,0.4,7.0,2.75,dfdee0bd_0
0.25,0.3,0.7,-0.6,0.3,0.75,0.3,0.6,0.8,0.9,7.0,0.85,dfdee0bd_1
0.2,-0.1,0.3,0.2,0.1,0.1,0.3,0.4,0.5,0.3,7.5,1.9,cd52f691_0
0.25,0.25,0.6,0.5,0.3,0.4,0.3,0.5,0.5,0.7,7.5,17.0,cd52f691_1
1.5,0.7,0.9,1.0,0.8,0.7,0.5,0.0,0.8,0.9,8.0,4.8,cd52f691_2
0.2,-0.3,0.8,-0.9,0.7,0.6,0.2,0.0,0.7,0.9,8.0,5.5,cd52f691_3
0.2,-0.1,0.8,0.6,0.3,0.3,0.4,0.0,0.5,0.7,0.7,3.8,e5643d95_0
0.3,0.3,0.8,1.0,0.5,0.4,0.3,0.3,0.7,0.9,0.8,5.3,e5643d95_1_rand2
0.25,0.3,0.6,0.0,0.2,0.2,0.8,0.0,0.4,0.5,0.7,4.25,36fb70ec_0
0.75,-0.3,0.8,0.9,0.5,0.4,0.0,0.7,0.6,0.7,0.9,0.85,36fb70ec_1
0.25,0.3,0.6,0.4,0.2,0.5,0.0,0.7,0.5,0.7,0.8,5.75,36fb70ec_2
0.2,0.1,0.3,0.4,0.2,0.2,0.1,0.4,0.3,0.5,7.0,3.8,36fb70ec_3
0.3,-0.1,0.6,0.7,0.2,0.5,0.4,0.0,0.3,0.4,7.5,0.7,36fb70ec_4
0.75,-0.25,0.6,0.8,0.3,0.0,0.4,0.3,0.5,0.4,8.5,14.75,36fb70ec_5_rand2
0.1,0.3,0.7,0.6,0.3,0.2,0.4,0.0,0.5,0.6,7.0,4.8,36fb70ec_6
0.2,0.4,0.8,0.6,0.3,0.3,0.4,0.2,0.5,0.7,0.7,4.3,36fb70ec_7
2.3,1.2,2.0,2.8,1.5,0.7,-0.3,0.6,1.8,2.5,8.5,9.7,36fb70ec_8_rand5
2.5,1.0,2.0,2.0,0.5,1.0,0.0,0.0,1.0,2.0,1.5,6.5,36fb70ec_9
2.0,0.5,-1.0,-1.5,0.25,0.0,-0.5,0.0,-0.75,0.5,7.5,0.5,36fb70ec_10_rand2
0.4,0.2,0.4,0.7,0.2,0.2,0.4,0.6,0.3,0.4,7.0,0.8,59da0e24_0
0.3,0.6,0.8,0.7,0.3,0.4,0.5,0.7,0.6,0.9,8.5,4.5,59da0e24_1_rand4
0.2,0.3,0.7,0.6,0.3,0.4,0.6,0.5,0.5,0.7,0.8,6.3,59da0e24_2
0.6,0.3,0.8,0.7,0.4,0.5,0.4,0.6,0.7,0.9,0.7,7.3,59da0e24_3
0.2,-0.1,0.8,0.9,0.2,0.0,0.3,0.6,0.5,0.4,0.7,0.3,59da0e24_4
1.7,0.7,0.9,0.6,0.3,0.5,0.4,0.8,0.7,0.8,0.9,6.4,59da0e24_5_rand5
1.5,0.6,0.9,-0.9,0.8,0.7,0.0,1.2,0.9,0.9,9.0,8.0,59da0e24_6
1.4,-0.2,0.8,-0.9,0.7,0.6,0.4,0.9,0.7,0.9,0.9,0.85,59da0e24_7_rand2
4.5,-2.0,8.0,-9.0,3.0,0.0,1.0,1.0,1.5,2.5,8.0,17.5,59da0e24_8
0.2,0.4,-0.6,-0.8,0.2,0.7,-0.1,-0.1,0.5,0.9,8.0,0.8,59da0e24_9
0.75,0.25,0.75,0.5,0.25,0.3,0.2,0.75,0.6,0.8,7.5,14.3,79fc4feb_0
0.75,0.25,0.6,0.3,0.2,0.7,-0.1,0.8,0.5,0.7,7.0,6.35,79fc4feb_1
0.3,0.2,0.7,0.6,0.3,0.4,0.3,0.0,0.5,0.8,0.7,0.9,79fc4feb_2
0.3,0.1,0.7,-0.6,0.2,-0.2,-0.3,0.4,0.5,0.8,7.0,0.7,79fc4feb_3_rand4
0.1,-0.4,0.6,0.3,0.2,0.3,0.4,0.5,0.7,0.5,7.0,3.9,79fc4feb_4
0.75,0.25,0.8,0.7,0.5,0.6,0.3,0.1,0.7,0.9,0.8,0.95,79fc4feb_5
0.67,0.25,0.3,0.4,0.2,0.2,0.0,0.5,0.2,0.4,7.0,3.24,757fc61a_0
0.3,0.2,0.8,0.6,0.3,0.3,0.4,0.7,0.7,0.8,0.9,4.8,757fc61a_1
4.0,3.0,-3.0,-3.0,1.0,-2.0,-2.0,3.0,2.0,2.0,2.0,5.0,757fc61a_2
0.0,0.2,-0.1,0.2,0.0,-0.1,0.3,0.0,0.1,0.3,7.5,0.3,6cf16761_0
0.2,0.3,0.8,0.6,0.3,0.2,0.4,0.5,0.7,0.6,7.0,1.4,6cf16761_1
0.75,-0.25,0.4,0.6,0.3,0.7,-0.1,1.0,0.5,0.8,0.9,0.85,6cf16761_2
0.2,0.3,0.2,-0.6,0.2,0.0,0.3,0.4,0.3,0.5,7.0,1.3,6cf16761_3
9.0,2.0,3.0,4.0,2.0,0.0,0.0,9.0,4.0,5.0,9.0,18.0,6cf16761_4_rand5
0.0,0.2,0.4,0.0,0.3,0.3,0.0,0.0,0.4,0.3,7.0,0.2,accdaa10_0
0.0,0.2,0.4,0.1,0.2,0.3,0.3,0.3,0.4,0.5,0.7,2.4,accdaa10_1_rand5
0.75,0.25,0.8,0.7,0.6,0.0,0.3,0.7,0.9,0.8,9.0,0.95,accdaa10_2
0.2,-0.1,0.4,-0.6,0.2,0.0,0.3,0.4,0.5,0.7,7.5,0.3,accdaa10_3_rand1
0.3,0.2,0.6,0.4,0.3,0.4,0.1,0.0,0.5,0.7,0.8,3.8,e81d9e4d_0
0.75,0.25,0.5,0.3,0.2,0.6,0.0,0.7,0.4,0.6,7.0,5.85,e81d9e4d_1
0.2,-0.3,0.8,0.2,0.3,0.4,-0.2,0.7,0.6,0.9,7.5,0.7,e81d9e4d_2
0.3,0.1,0.3,-0.4,0.2,0.4,0.0,0.5,0.3,0.4,7.0,1.7,e81d9e4d_3
0.25,0.25,0.75,0.25,0.25,0.3,0.5,0.25,0.4,0.3,0.6,0.95,e851da75_0
0.3,0.2,0.4,0.6,0.3,0.3,0.4,0.5,0.4,0.5,7.0,1.9,e851da75_1
0.25,0.3,0.4,0.3,0.2,0.4,0.0,0.5,0.3,0.4,0.6,4.45,e851da75_2
0.75,0.5,0.8,0.7,0.6,0.5,0.0,0.75,0.6,0.8,0.9,7.25,e851da75_3
0.7,0.6,0.8,0.7,0.5,0.4,0.0,0.6,0.7,0.8,8.0,5.3,e851da75_4_rand2
0.2,0.0,0.7,-0.3,0.3,-0.3,-0.5,0.8,0.6,0.8,7.0,0.4,531c21a6_0
0.25,0.1,0.6,0.7,0.3,-0.1,0.3,0.7,0.5,0.4,7.0,5.35,531c21a6_1
0.4,0.3,0.8,-0.9,0.5,0.6,0.4,0.3,0.7,0.6,0.8,5.8,e1ecacf7_0
0.75,0.3,0.8,-0.9,0.2,0.6,0.1,0.0,0.7,0.9,8.0,2.5,e1ecacf7_1
0.2,-0.4,0.8,-0.9,0.5,0.2,-0.2,0.4,0.7,0.6,8.5,2.3,e1ecacf7_2
0.2,0.3,0.8,0.7,0.6,0.7,-0.1,0.0,0.6,0.9,0.8,4.8,e1ecacf7_3
3.5,2.5,-1.5,-2.0,-0.5,0.0,0.0,0.0,-1.0,-2.0,8.5,-6.5,e1ecacf7_4
-3.0,-2.0,-3.0,-5.0,2.0,0.0,0.0,0.0,-2.0,4.0,9.0,-8.0,e1ecacf7_5
-0.1,-0.1,0.4,-0.9,0.2,0.7,-0.2,-0.1,0.5,0.8,0.9,0.5,e1ecacf7_6
0.75,-0.25,1.5,-2.0,1.0,0.75,0.0,0.0,0.8,1.75,0.9,3.35,e1ecacf7_7
0.2,0.7,0.8,-0.9,0.6,0.3,0.0,0.0,0.5,0.7,8.0,2.8,e1ecacf7_8
4.0,0.2,0.8,1.0,0.7,0.6,0.0,0.0,0.7,1.0,9.0,8.2,e1ecacf7_9_rand1
2.0,-1.5,2.5,-3.0,1.0,0.5,0.0,0.0,1.8,2.2,9.0,7.0,e1ecacf7_10
0.2,0.1,-0.3,-0.4,0.1,0.8,0.0,0.0,-0.2,0.3,7.0,0.3,e1ecacf7_11
0.2,0.3,0.9,-0.9,0.7,1.0,0.0,0.0,0.8,0.9,8.5,5.7,e1ecacf7_12_rand3
0.2,0.8,0.9,-0.95,0.7,0.6,-0.1,0.0,0.85,0.95,9.0,0.85,e1ecacf7_13
2.0,1.5,2.5,3.0,0.5,1.5,0.0,0.0,1.0,2.0,1.5,18.5,e1ecacf7_14_rand3
3.5,-2.0,1.5,-3.0,1.5,0.7,-1.0,-0.5,0.8,1.0,9.0,7.8,e1ecacf7_15
3.0,2.5,9.0,-9.0,2.0,8.0,0.0,0.0,8.5,9.5,8.5,51.5,e1ecacf7_16
0.2,0.3,0.9,-0.9,0.7,0.8,0.0,0.0,0.8,0.9,9.0,0.95,e1ecacf7_17_rand4
0.3,-0.2,0.7,0.3,0.2,0.5,0.8,0.4,0.6,0.5,7.0,5.4,aaccafa9_0
0.3,-0.2,0.4,0.0,0.2,0.3,0.0,0.0,0.3,0.2,7.0,1.6,1226d00f_0
0.75,0.5,0.6,0.4,0.3,0.3,0.5,0.8,0.7,0.9,7.5,1.85,1226d00f_1_rand5
0.2,0.3,0.8,-0.3,0.3,0.2,0.3,0.8,0.7,0.6,0.8,0.8,d5463d0b_0
0.3,0.4,0.8,0.3,0.2,0.4,0.6,0.7,0.6,0.7,8.5,2.8,d5463d0b_1
0.2,0.4,0.3,-0.3,0.1,0.3,0.1,0.5,0.4,0.6,7.0,8.7,d5463d0b_2
-0.25,0.25,0.3,-0.3,0.1,0.8,-0.1,0.7,0.4,0.7,7.0,0.25,d5463d0b_3
0.25,0.3,0.8,0.6,0.4,0.75,0.25,0.0,0.5,0.6,8.0,0.75,338db3e6_0
0.25,0.3,0.7,0.3,0.2,0.6,0.1,0.0,0.5,0.4,0.7,4.85,338db3e6_1_rand2
0.2,-0.1,0.8,0.7,0.6,0.4,0.5,0.6,0.7,0.9,0.8,6.3,338db3e6_2
6.2,-0.3,8.5,-9.0,1.5,0.0,3.0,7.0,8.0,9.5,7.0,33.7,338db3e6_3_rand3
0.4,0.3,0.6,-0.5,0.2,0.7,0.5,0.0,0.6,0.7,7.0,0.3,338db3e6_4
0.5,0.6,0.8,-0.9,0.5,0.7,1.0,0.0,0.7,0.8,9.0,4.5,338db3e6_5
2.5,1.5,3.0,4.0,2.0,0.0,0.0,0.0,3.0,4.0,9.0,8.5,338db3e6_6
3.5,3.0,3.0,-3.0,2.0,0.0,1.5,0.0,2.0,4.0,4.0,17.5,338db3e6_7
3.0,2.0,9.0,-5.0,4.0,0.0,0.0,0.0,8.0,9.0,8.0,27.0,338db3e6_8
0.75,-0.8,1.5,-1.2,0.7,0.4,0.6,0.0,0.5,1.0,0.9,1.7,338db3e6_9
0.25,0.3,0.4,0.0,0.2,0.3,0.3,0.0,0.3,0.2,0.5,1.75,35fb1343_0
0.25,0.1,0.6,0.3,0.2,0.5,0.4,0.7,0.5,0.4,7.0,5.55,35fb1343_1
0.3,0.3,0.8,-0.7,0.3,0.7,0.3,0.8,0.6,0.5,8.5,0.8,35fb1343_2
0.3,0.2,0.7,0.8,0.3,0.0,0.4,0.7,0.6,0.5,7.5,1.3,35fb1343_3_rand4
0.2,0.4,0.8,-0.9,0.5,0.3,0.4,0.3,0.7,0.6,0.9,5.7,35fb1343_4
1.5,1.2,0.9,-0.9,0.7,0.4,0.6,0.8,0.7,0.8,9.0,5.5,35fb1343_5_rand4
0.2,-0.3,0.8,-0.9,0.6,0.4,0.5,0.7,0.9,0.7,8.0,2.8,35fb1343_6
3.5,0.3,1.5,1.0,0.7,0.0,0.8,0.0,1.2,2.0,9.0,8.5,35fb1343_7
1.5,0.8,0.3,0.6,0.4,0.5,0.2,0.0,0.3,0.7,0.7,3.3,35fb1343_8_rand2
0.3,-0.2,0.8,0.3,0.2,0.0,0.3,0.4,0.5,0.6,7.5,0.75,1be5e346_0
0.8,0.8,1.2,1.0,0.7,1.0,0.6,0.2,0.9,1.5,9.0,7.7,1be5e346_1
0.25,0.3,0.7,0.0,0.2,0.5,0.0,0.0,0.4,0.6,0.7,4.35,4cbb0a27_0
0.0,0.2,-0.2,-0.3,0.1,0.7,0.3,0.0,0.4,0.6,7.0,0.3,4cbb0a27_1
0.2,0.3,0.7,0.6,0.3,0.4,0.3,0.8,0.6,0.5,8.0,0.45,4cbb0a27_2
4.5,1.0,8.5,-8.0,2.0,6.0,7.0,8.0,9.0,9.0,9.0,53.0,4cbb0a27_3
0.2,0.0,0.3,0.2,0.2,0.4,0.3,0.0,0.4,0.5,7.0,4.4,0141cfa1_0
0.3,0.4,0.6,0.3,0.2,0.8,0.4,0.7,0.5,0.4,7.5,2.4,0141cfa1_1
0.3,0.2,0.4,0.3,0.2,0.4,0.1,0.0,0.3,0.3,7.0,2.7,0141cfa1_2
,,,,,,,,,,,,0141cfa1_3
3.5,2.0,2.5,1.5,0.5,1.0,1.5,2.0,2.0,3.0,8.0,8.5,0141cfa1_4
0.3,0.4,0.7,0.6,0.3,0.5,0.4,0.8,0.6,0.7,7.5,5.3,e4db719e_0
0.2,0.3,0.6,0.4,0.2,0.3,0.4,0.5,0.4,0.5,0.7,3.8,e4db719e_1_rand2
0.3,0.2,0.6,0.5,0.2,0.4,0.3,0.7,0.5,0.4,0.7,5.7,e4db719e_2
0.25,0.3,0.3,0.2,0.1,0.4,0.1,0.6,0.5,0.3,7.5,0.4,e4db719e_3_rand1
0.9,0.3,0.7,0.6,0.3,0.2,0.3,0.8,0.6,0.7,0.8,7.3,e4db719e_4
0.75,-0.25,0.8,0.6,0.3,0.4,0.3,0.7,0.5,0.9,0.7,3.5,e4db719e_5
0.3,0.3,0.7,0.8,0.3,0.5,0.3,0.6,0.4,0.5,7.0,0.8,e4db719e_6
2.0,0.75,1.25,1.75,0.5,0.75,0.5,1.0,0.8,1.1,0.9,11.35,e4db719e_7_rand1
0.0,0.3,0.1,0.1,0.1,0.0,0.1,0.4,0.1,0.3,7.0,3.2,9ca75a03_0
0.3,0.2,0.7,0.3,0.2,0.2,-0.4,0.0,0.5,0.4,7.0,3.7,9ca75a03_1
0.75,0.25,0.6,0.7,0.2,0.5,0.0,0.4,0.5,0.8,0.7,3.45,9ca75a03_2
0.2,0.6,1.2,-1.8,0.7,0.4,0.2,0.8,0.9,1.1,0.8,4.7,9ca75a03_3
1.5,1.2,0.9,-1.8,0.7,0.6,0.5,0.8,0.8,0.9,8.0,7.5,9ca75a03_4
3.5,2.5,4.0,4.0,3.0,1.5,0.0,2.0,4.5,5.0,9.0,23.5,9ca75a03_5
0.2,0.3,0.4,0.1,0.2,0.3,-0.1,0.2,0.4,0.3,7.0,2.7,bacb038f_0
0.7,-0.3,0.9,0.8,0.6,0.4,0.3,0.7,0.7,1.0,0.9,4.3,bacb038f_1
0.3,0.2,0.6,0.4,0.3,0.1,-0.1,0.7,0.5,0.7,0.8,2.7,52131549_0
1.75,0.8,0.9,-0.6,0.7,0.7,0.3,1.0,0.8,0.9,8.0,4.35,52131549_1_rand3
0.3,0.2,0.6,-0.4,0.2,0.2,-0.1,0.7,0.5,0.7,7.5,0.8,52131549_2
1.0,0.2,0.3,0.0,0.2,0.2,0.0,0.0,0.2,-0.1,7.0,2.8,ef2d3b65_0
0.3,0.2,0.4,0.6,0.2,0.3,0.4,0.0,0.5,0.3,0.7,0.9,ef2d3b65_1_rand1
0.67,0.3,0.7,0.2,0.3,0.4,0.0,0.6,0.5,0.6,8.0,1.7,ef2d3b65_2
0.3,-0.1,0.6,0.4,0.2,0.0,0.2,0.7,0.5,0.3,7.0,0.8,ef2d3b65_3_rand1
4.5,0.7,0.8,0.6,0.3,0.2,-0.2,1.0,0.7,0.6,8.0,0.4,ef2d3b65_4
2.5,-1.5,1.0,-2.0,1.5,0.8,0.9,1.0,0.9,1.0,8.0,7.8,ef2d3b65_5
4.0,1.5,2.5,-3.0,1.5,1.0,1.5,2.0,2.0,3.0,8.5,15.0,ef2d3b65_6
2.5,0.75,1.5,-2.0,0.3,0.8,0.5,1.25,1.0,1.75,8.0,7.35,ef2d3b65_7_rand4
-0.2,0.1,0.8,-1.0,0.3,0.4,-0.2,0.7,0.6,0.9,8.5,6.7,ef2d3b65_8
3.5,2.0,3.0,-3.0,2.0,1.5,1.0,2.5,2.8,4.0,8.0,17.8,ef2d3b65_9
0.25,0.25,0.3,0.0,0.1,0.3,0.4,0.0,0.3,0.4,0.7,2.75,ca76fed9_0
0.2,0.3,0.6,0.2,0.3,0.4,0.0,0.5,0.4,0.3,0.7,3.4,ca76fed9_1_rand4
0.3,-0.4,0.6,0.4,0.3,0.4,0.0,0.3,0.5,0.5,7.0,4.6,ca76fed9_2
0.0,0.4,0.3,0.6,0.2,0.8,0.3,0.5,0.4,0.7,7.0,0.0,ca76fed9_3
0.8,0.3,0.7,0.6,0.2,0.2,0.4,0.5,0.6,0.7,7.5,4.4,ca76fed9_4_rand4
3.0,1.0,2.0,-3.0,1.0,1.0,0.5,1.0,2.0,3.0,8.0,23.5,4604a3b3_0
0.3,0.2,0.8,0.7,0.3,0.1,0.7,0.5,0.6,0.9,7.0,1.8,4604a3b3_1
0.75,0.25,0.8,0.3,0.2,0.4,0.3,0.7,0.5,0.6,7.5,1.8,8b115172_0
0.3,0.2,0.6,0.4,0.3,0.7,0.0,0.5,0.4,0.5,7.0,1.9,8b115172_1_rand4
0.75,0.25,0.8,0.7,0.3,0.2,0.3,0.8,0.6,0.7,7.0,2.5,8b115172_2
0.2,0.1,0.8,0.7,0.3,0.3,0.5,0.6,0.7,0.6,7.0,1.7,8b115172_3_rand3
1.8,0.3,1.2,0.8,0.5,0.6,0.7,1.0,0.8,1.5,7.0,6.5,8b115172_4
1.0,0.3,0.8,0.6,0.2,0.4,0.5,0.6,0.7,0.9,0.7,4.7,8b115172_5
3.0,1.5,2.0,2.0,0.5,1.5,1.0,0.25,1.25,2.5,8.0,8.75,8b115172_6_rand4
0.3,-0.2,0.8,0.9,0.7,0.6,0.4,0.9,0.7,1.0,1.0,6.7,8b115172_7
-0.1,0.2,-0.2,0.3,0.2,0.8,0.0,0.0,0.3,0.3,7.0,0.7,b8db6c3b_0
0.2,0.3,0.8,-0.4,0.2,-0.1,0.5,0.0,0.6,0.7,0.7,0.4,b8db6c3b_1
-0.3,0.3,0.7,-1.2,0.5,0.0,0.7,0.0,0.4,0.8,7.5,-0.4,b8db6c3b_2
0.1,0.3,0.8,-0.9,0.6,0.4,0.5,0.7,0.9,0.9,0.9,6.7,b8db6c3b_3
0.75,0.25,0.8,-0.9,0.6,0.4,0.0,0.0,0.5,0.7,0.9,3.85,b8db6c3b_4
0.35,0.25,0.75,-0.8,0.5,0.6,0.3,0.2,0.5,0.75,8.0,1.25,b8db6c3b_5
0.75,0.75,1.5,-1.8,0.75,0.25,0.25,0.75,1.25,1.5,9.0,6.5,b8db6c3b_6
1.0,0.2,2.5,-3.0,1.5,0.3,0.2,1.0,2.8,3.5,9.0,13.5,b8db6c3b_7
0.1,-0.3,-0.4,0.2,0.0,0.1,-0.2,0.0,-0.3,0.1,7.5,-0.1,87c05a40_0
0.2,0.3,0.4,0.0,0.2,0.3,0.0,0.0,0.3,0.3,7.0,1.7,87c05a40_1
