material,pawn_structure,mobility,king_safety,tempo,total,position_id
2.0,0.5,1.0,-0.5,0.5,3.5,a3f8fd69_14
0.25,-0.1,-0.3,-0.2,-0.1,-0.45,a8f20709_0
0.5,-0.25,-0.25,-0.25,-0.25,-0.25,a8f20709_1_rand2
0.1,0.2,-0.3,0.0,-0.1,-0.1,da4e3f3d_0
0.1,0.2,-0.3,-0.1,-0.2,-0.3,da4e3f3d_1_rand4
2.0,0.25,0.75,0.5,0.5,1.5,da4e3f3d_2
2.0,0.25,0.75,-0.5,0.5,3.0,da4e3f3d_3
2.0,0.25,0.75,-1.0,0.5,2.5,da4e3f3d_4_rand2
0.25,-0.5,-1.0,-1.5,-0.75,-2.5,da4e3f3d_5
0.5,0.2,0.3,0.1,0.2,1.3,da4e3f3d_6_rand5
-0.25,-0.5,-1.0,-1.5,-0.75,-4.0,da4e3f3d_7
2.5,0.5,1.0,1.0,0.5,2.0,da4e3f3d_8_rand1
3.0,0.25,0.75,-1.0,0.5,3.5,da4e3f3d_9
-2.5,0.2,-0.5,-1.0,-0.2,-4.0,da4e3f3d_10
0.25,-0.1,-0.2,0.3,-0.15,-0.1,b2b9e0e3_0
-0.5,-0.25,0.75,-1.0,0.5,-0.5,b2b9e0e3_1
0.3,0.1,0.4,-0.2,0.1,0.7,b2b9e0e3_2
2.5,0.2,0.8,-0.1,0.3,3.7,b2b9e0e3_3
2.5,0.2,0.8,-0.3,0.3,3.5,b2b9e0e3_4
2.0,0.0,0.5,-1.0,0.25,1.75,b2b9e0e3_5
2.0,0.25,0.75,0.5,0.25,1.5,b2b9e0e3_6_rand1
0.1,0.05,0.2,0.0,0.15,0.5,9893e16a_0
-0.5,-0.25,0.75,-1.0,0.5,-0.5,9893e16a_1
1.5,0.25,0.75,0.0,0.25,2.75,2570d65d_0
0.1,-0.1,-0.2,0.1,-0.1,-0.2,b130867c_0
1.5,0.5,1.0,0.75,0.5,4.25,b130867c_1
1.5,0.5,1.0,0.25,0.75,4.0,b130867c_2
1.5,0.25,0.5,0.75,0.25,2.25,b130867c_3
1.0,0.25,0.25,0.5,0.0,0.75,b130867c_4
1.5,0.25,0.5,0.5,0.25,1.0,b130867c_5
5.0,0.5,2.0,1.0,1.0,4.5,b130867c_6
0.3,-0.1,0.2,-0.1,0.1,0.4,b130867c_7
1.0,0.25,0.25,-0.25,0.0,1.25,b130867c_8
-1.5,-0.25,-0.5,0.25,-0.25,-1.25,b130867c_9_rand2
0.5,-0.25,-0.25,-0.5,0.0,-0.5,b130867c_10
5.0,0.25,0.5,-1.0,0.25,5.0,b130867c_11
1.5,0.2,0.1,0.3,0.0,0.9,b130867c_12
1.5,0.25,0.5,0.25,0.25,0.75,b130867c_13
5.0,0.0,0.5,-1.0,1.0,5.5,b130867c_14_rand3
2.0,0.5,1.0,1.0,0.5,2.5,b130867c_15
2.0,0.5,1.0,-0.25,0.75,4.0,b130867c_16_rand5
1.5,0.5,1.0,0.5,0.5,4.0,b130867c_17
2.0,0.5,0.75,-0.25,0.25,1.25,b130867c_18_rand3
5.0,0.0,1.0,1.0,1.0,4.0,b130867c_19
0.1,0.2,0.15,0.0,-0.05,0.2,8f58b9b9_0
-2.0,-0.5,-1.0,-1.5,-0.5,-5.5,8f58b9b9_1
1.5,0.25,0.75,0.25,0.5,1.25,8f58b9b9_2_rand3
1.5,0.2,0.8,0.5,0.3,1.3,8f58b9b9_3
2.0,0.25,0.75,0.5,0.25,1.75,8f58b9b9_4
2.0,0.25,1.0,0.5,0.25,2.0,8f58b9b9_5_rand1
2.0,0.5,1.0,-0.25,0.75,4.0,8f58b9b9_6
2.0,0.25,0.75,0.5,0.25,3.75,8f58b9b9_7
2.0,0.5,1.0,-1.0,0.5,3.0,8f58b9b9_8
2.0,0.5,1.5,0.5,0.5,5.0,8f58b9b9_9
1.5,0.25,0.75,0.5,0.25,1.25,8f58b9b9_10
0.1,0.05,0.2,0.0,0.15,0.5,1bdb04a6_0
0.25,-0.1,0.3,0.15,0.2,0.3,1bdb04a6_1_rand2
0.25,-0.1,-0.2,0.3,-0.15,-0.05,1bdb04a6_2
1.5,0.25,0.25,0.5,0.25,1.0,1bdb04a6_3
-0.2,-0.1,-0.15,-0.3,-0.25,-1.0,1316503f_0
0.25,-0.1,-0.3,-0.2,-0.15,-0.5,1316503f_1
0.1,0.0,0.2,0.0,0.1,0.4,bde59999_0
0.3,0.1,0.4,-0.2,0.2,0.8,bde59999_1
1.5,0.25,0.75,0.25,0.5,3.25,bde59999_2
1.5,-0.25,0.75,-0.25,0.5,2.25,bde59999_3
0.1,0.05,0.2,0.0,0.15,0.5,c86ed61e_0
0.1,0.05,0.2,0.0,0.15,0.5,c86ed61e_1
0.25,0.1,0.3,0.0,0.15,0.8,c86ed61e_2
0.3,0.1,0.4,-0.2,0.2,0.8,c86ed61e_3
0.1,0.05,-0.2,0.15,-0.1,-0.05,c86ed61e_4
0.3,0.1,0.4,0.2,0.1,0.4,c86ed61e_5
1.5,0.25,0.75,0.25,0.5,2.25,c86ed61e_6_rand3
1.5,0.25,0.75,0.25,0.5,1.25,c86ed61e_7
1.5,0.25,0.75,0.5,0.5,1.5,c86ed61e_8_rand4
2.0,0.25,0.75,0.5,0.5,4.0,c86ed61e_9
2.0,0.25,0.75,0.5,0.25,1.5,c86ed61e_10_rand4
0.1,0.2,0.3,0.0,0.2,0.4,94c4c59d_0
0.0,0.2,-0.3,0.0,-0.1,-0.2,94c4c59d_1_rand2
-0.5,0.25,0.5,0.0,0.0,-0.25,94c4c59d_2
0.3,-0.1,0.4,-0.2,0.1,0.5,94c4c59d_3_rand3
1.5,0.2,0.75,0.3,0.5,1.25,94c4c59d_4
0.25,-0.25,-0.25,0.0,0.0,-0.25,94c4c59d_5
0.3,-0.1,0.4,-0.2,0.1,0.5,94c4c59d_6
0.1,-0.2,-0.1,0.0,-0.1,-0.2,94c4c59d_7_rand5
0.3,0.1,0.4,-0.2,0.2,0.4,94c4c59d_8
-0.25,-0.25,-0.25,0.25,0.0,-0.5,94c4c59d_9_rand3
-2.0,-0.5,-1.0,-2.0,-0.5,-6.0,94c4c59d_10
1.5,0.0,0.25,-0.5,0.0,0.75,94c4c59d_11
2.0,0.0,0.25,-1.0,0.25,1.5,94c4c59d_12_rand2
0.0,-0.25,-0.5,-0.5,-0.25,-1.5,94c4c59d_13
2.0,0.25,0.1,0.5,0.0,2.85,94c4c59d_14
-2.0,-0.5,-0.5,-1.0,-0.25,-4.25,94c4c59d_15
2.0,0.25,0.75,-0.25,0.25,3.0,94c4c59d_16
0.25,-0.25,0.75,0.5,0.5,0.75,2276b08a_0
2.0,0.25,0.5,-0.5,0.25,2.5,2276b08a_1
2.0,0.25,0.75,0.5,0.25,1.5,2276b08a_2_rand4
1.5,0.25,0.75,-0.25,0.5,2.75,2276b08a_3
2.0,0.5,1.0,-1.5,0.5,2.5,2276b08a_4_rand5
2.0,0.25,0.5,1.0,0.25,2.0,2276b08a_5
4.0,0.25,0.75,0.5,0.25,2.75,2276b08a_6
0.25,-0.1,0.3,0.0,0.2,0.35,ba8fc304_0
0.25,-0.1,0.3,0.0,0.2,0.35,ba8fc304_1
0.1,0.05,-0.2,-0.1,-0.1,-0.15,ba8fc304_2
-0.25,0.0,0.5,0.25,0.0,0.0,ba8fc304_3
1.5,0.25,0.75,0.5,0.5,1.5,ba8fc304_4
0.25,-0.25,0.75,0.5,0.5,0.75,ba8fc304_5
0.25,-0.1,-0.3,-0.2,-0.15,-0.5,585536be_0
0.1,0.05,-0.1,0.0,0.05,0.1,bb3f458d_0
0.25,0.0,0.3,0.0,0.15,0.7,bb3f458d_1_rand5
0.25,0.1,0.3,0.0,0.15,0.8,bb3f458d_2
0.25,-0.25,0.1,-0.3,0.0,-0.2,bb3f458d_3
0.25,-0.25,-0.5,-0.25,-0.25,-0.5,bb3f458d_4_rand2
1.5,0.25,0.75,-0.25,0.25,2.5,bb3f458d_5
1.5,0.2,0.75,-0.25,0.3,1.5,bb3f458d_6_rand4
0.25,-0.25,0.1,-0.3,0.0,-0.2,bb3f458d_7
0.25,0.1,0.75,0.5,0.4,0.75,7882d476_0
0.75,0.25,0.5,0.5,0.5,0.62,7882d476_1
1.5,0.3,0.7,0.4,0.3,1.2,7882d476_2
1.5,0.25,0.5,0.25,0.25,2.75,7882d476_3
0.25,-0.25,0.1,0.0,-0.1,0.0,7882d476_4_rand1
0.5,0.25,0.75,0.5,0.25,1.25,7882d476_5
-0.25,-0.15,-0.3,-0.5,-0.1,-1.3,7882d476_6
2.0,0.5,1.0,0.75,0.5,1.5,7882d476_7
2.5,0.25,0.75,1.5,0.5,2.5,7882d476_8_rand4
2.0,0.5,1.0,-1.5,0.5,2.5,7882d476_9
1.5,0.25,0.75,-0.25,0.5,2.75,7882d476_10_rand3
0.0,-0.2,-0.1,0.0,-0.1,-0.3,838c5de7_0
0.25,0.1,0.3,-0.1,0.2,0.75,838c5de7_1
0.1,-0.1,-0.2,0.0,-0.1,-0.2,838c5de7_2
1.5,0.25,0.75,0.1,0.4,3.0,838c5de7_3
0.1,-0.1,-0.2,0.0,-0.1,-0.3,838c5de7_4_rand1
2.0,0.25,0.75,0.5,0.5,1.5,838c5de7_5
2.0,0.25,0.75,-0.25,0.5,1.75,838c5de7_6
2.0,0.5,1.0,-1.0,0.5,3.0,838c5de7_7
0.5,-0.25,-0.5,-0.75,-0.25,-0.25,838c5de7_8
1.5,0.25,0.75,-0.25,0.25,1.5,838c5de7_9_rand1
0.25,-0.1,-0.2,-0.15,0.0,-0.2,838c5de7_10
2.0,0.25,0.75,-0.25,0.25,2.0,838c5de7_11_rand5
0.25,-0.1,-0.15,-0.2,-0.05,-0.25,838c5de7_12
0.3,0.1,0.4,0.0,0.2,1.0,d358962d_0
0.3,0.1,0.4,0.0,0.2,1.0,d358962d_1_rand4
0.3,0.1,0.4,0.0,0.2,1.0,d358962d_2
0.1,-0.2,-0.1,0.0,-0.1,-0.2,d358962d_3_rand1
1.5,0.25,0.75,0.5,0.5,3.5,d358962d_4
1.5,0.25,0.75,0.5,0.25,1.25,d358962d_5
2.0,0.25,0.75,0.5,0.5,4.0,d358962d_6
3.0,0.25,1.5,1.0,0.75,2.5,d358962d_7
3.0,-0.5,1.0,-0.25,0.5,3.75,d358962d_8_rand5
0.5,-0.2,-0.1,0.3,0.0,0.5,d358962d_9
1.5,0.2,0.5,-0.3,0.1,1.0,d358962d_10
0.5,-0.2,-0.1,0.3,-0.1,0.2,d358962d_11_rand1
-2.0,-0.5,-0.5,-1.0,-0.25,-4.25,221a2985_0
0.25,0.1,0.3,0.0,0.15,0.8,fa553a49_0
0.1,-0.1,-0.2,-0.1,-0.1,-0.2,fa553a49_1
0.3,-0.1,0.4,0.0,0.2,0.8,fa553a49_2
0.25,-0.25,0.75,-1.0,0.5,0.25,145652ac_0
2.0,0.25,0.75,-0.25,0.5,3.25,145652ac_1
1.5,0.25,0.75,0.5,0.25,1.25,145652ac_2_rand1
0.1,0.0,-0.15,0.0,-0.05,-0.1,9473d749_0
3.0,0.25,0.75,-0.5,0.5,4.0,9473d749_1
-9.0,-0.5,-0.5,0.5,0.0,-9.5,9473d749_2_rand5
3.0,0.2,1.0,0.5,0.3,2.5,9473d749_3
2.0,0.5,1.0,-1.5,0.75,2.75,9473d749_4
-9.0,0.5,-0.5,-0.2,-1.0,-10.2,9473d749_5
0.25,0.0,0.3,0.0,0.15,0.7,ebafb295_0
1.5,0.25,0.75,0.25,0.5,1.25,ebafb295_1
1.5,0.25,0.75,0.25,0.5,2.25,ebafb295_2_rand4
0.3,-0.1,0.4,0.0,0.2,0.4,ebafb295_3
0.3,0.1,0.4,0.0,0.2,1.0,e81cdbfe_0
-0.25,0.0,0.25,0.1,0.0,-0.1,e81cdbfe_1
1.5,0.25,0.75,0.25,0.5,3.25,e81cdbfe_2
-0.2,-0.1,-0.15,0.0,-0.05,-0.5,e81cdbfe_3
1.5,0.25,0.75,0.5,0.5,3.5,e81cdbfe_4_rand5
1.5,0.25,0.75,0.25,0.5,2.25,e81cdbfe_5
1.5,0.25,0.75,0.5,0.25,1.25,e81cdbfe_6
1.5,0.25,0.75,0.5,0.5,3.5,e81cdbfe_7
0.25,-0.25,0.75,-0.5,0.5,0.75,e81cdbfe_8_rand3
0.25,-0.1,0.75,0.5,0.4,1.0,e81cdbfe_9
2.0,0.25,0.75,0.5,0.25,1.75,e81cdbfe_10_rand5
1.5,0.5,0.75,-0.25,0.5,2.0,e81cdbfe_11
1.5,0.25,0.75,0.5,0.5,1.5,e81cdbfe_12_rand3
0.3,0.1,0.4,-0.1,0.2,0.4,1fa0e298_0
0.3,0.1,0.4,0.0,0.2,1.0,1fa0e298_1_rand2
-0.2,0.1,-0.15,0.0,-0.1,-0.35,da4550b0_0
2.0,0.25,0.75,0.5,0.25,1.75,da4550b0_1
-3.0,-0.25,0.5,-0.75,0.25,-3.25,da4550b0_2
1.5,0.25,0.75,0.5,0.5,3.5,da4550b0_3_rand5
1.5,0.25,0.75,0.5,0.5,3.5,fe3e4d44_0
0.25,-0.1,-0.2,0.0,-0.15,-0.2,fe3e4d44_1_rand3
0.25,-0.25,0.75,0.5,0.5,0.75,fe3e4d44_2
0.1,0.05,0.2,0.0,0.15,0.5,b117a498_0
0.3,0.1,0.4,0.2,0.3,1.3,b117a498_1
-0.2,-0.1,-0.3,-0.2,-0.2,-0.8,b117a498_2
2.0,0.25,1.0,0.75,0.5,2.5,b117a498_3
2.0,0.5,1.0,-0.25,0.5,3.75,b117a498_4
1.5,0.5,0.75,0.5,0.25,1.25,b117a498_5_rand4
0.1,0.2,0.2,0.0,0.1,0.2,d7811045_0
0.3,-0.2,0.4,-0.1,0.2,0.6,d7811045_1
0.3,0.2,0.1,-0.2,0.0,0.4,d7811045_2
0.3,-0.1,0.2,-0.2,0.1,0.3,d7811045_3_rand2
0.25,0.1,0.15,-0.2,0.0,0.3,d7811045_4
0.1,0.05,0.2,0.0,0.15,0.5,25fb1f8c_0
0.3,0.1,0.4,-0.1,0.2,0.4,25fb1f8c_1
0.25,0.1,-0.2,-0.3,-0.1,-0.25,25fb1f8c_2
-1.5,-0.25,-0.5,-1.0,-0.25,-3.5,25fb1f8c_3
0.1,0.2,-0.3,0.1,-0.2,-0.1,12a755c9_0
0.3,0.1,0.4,-0.2,0.2,0.8,12a755c9_1
1.5,0.25,0.75,0.25,0.5,2.25,12a755c9_2_rand4
2.5,0.25,1.0,0.5,0.75,2.0,12a755c9_3
0.25,-0.25,0.75,-1.0,0.5,0.25,12a755c9_4
0.25,-0.25,-0.15,0.0,-0.1,-0.25,12a755c9_5
-0.25,-0.15,-0.2,-0.3,-0.1,-0.5,12a755c9_6
1.5,0.25,0.5,0.5,0.25,1.0,12a755c9_7
2.0,0.5,1.0,-0.5,0.5,3.5,12a755c9_8
2.0,0.25,0.75,0.5,0.25,1.5,12a755c9_9_rand3
0.1,0.2,0.2,0.0,0.1,0.2,ed5db754_0
0.1,0.05,0.2,0.0,0.15,0.5,ed5db754_1_rand2
0.25,0.1,0.3,0.0,0.15,0.8,ed5db754_2
0.3,0.1,0.4,0.0,0.2,1.0,ed5db754_3
-0.25,0.0,0.5,0.25,0.25,0.25,ed5db754_4
1.5,0.2,0.5,-0.1,0.3,1.4,ed5db754_5
1.5,0.2,0.5,-0.3,0.3,1.2,ed5db754_6_rand4
-0.25,-0.25,-0.5,0.0,-0.25,-1.25,ed5db754_7
2.0,0.5,1.0,0.5,0.5,4.5,ed5db754_8_rand5
1.0,0.25,-0.25,-0.5,-0.25,0.25,ed5db754_9
0.0,-0.25,-0.25,0.25,-0.25,-0.5,5a8a14dc_0
0.0,-0.25,-0.25,0.25,-0.25,-0.5,5a8a14dc_1_rand4
0.1,-0.2,-0.1,0.0,-0.1,-0.2,5a8a14dc_2
0.3,0.1,0.4,0.0,0.2,1.0,5a8a14dc_3_rand5
0.3,0.1,0.4,0.0,0.2,1.0,5a8a14dc_4
0.25,-0.1,-0.3,0.0,-0.15,-0.3,5a8a14dc_5
-0.25,-0.5,1.0,1.5,0.75,1.5,5a8a14dc_6_rand4
-0.25,-0.1,0.75,0.6,0.5,0.5,5a8a14dc_7
2.0,0.25,0.75,-0.25,0.5,1.75,5a8a14dc_8
2.0,-0.5,-0.5,-1.5,0.5,0.5,5a8a14dc_9
0.1,-0.1,-0.2,0.0,-0.1,-0.3,dfbace4f_0
0.0,0.2,-0.1,0.0,-0.1,-0.1,dfbace4f_1
-9.0,0.5,-1.0,-2.0,-1.0,-12.5,dfbace4f_2
0.25,-0.5,0.75,-1.0,0.5,0.0,190a4346_0
2.0,0.25,0.75,0.5,0.25,1.5,190a4346_1
0.3,0.1,0.4,-0.2,0.1,0.7,190a4346_2
2.5,0.25,0.75,-0.5,0.25,2.25,190a4346_3
2.5,0.25,0.75,-1.0,0.5,2.0,190a4346_4_rand4
-0.5,-0.75,-1.0,-1.5,-0.5,-4.25,190a4346_5
0.0,0.1,0.2,0.0,0.1,0.4,86098f02_0
0.5,-0.25,-0.25,-0.25,-0.25,-0.25,86098f02_1
0.25,0.1,0.3,0.0,0.15,0.8,5fc75a60_0
0.1,0.2,0.3,0.0,0.1,0.2,5fc75a60_1_rand1
0.1,-0.2,0.1,-0.3,-0.1,-0.4,5fc75a60_2
1.5,0.2,0.75,0.3,0.5,1.25,5fc75a60_3
1.5,0.2,0.5,-0.2,0.3,1.3,5fc75a60_4_rand2
0.5,-0.2,0.3,-0.4,0.1,0.3,5fc75a60_5
2.0,0.25,0.75,0.5,0.25,1.75,5fc75a60_6_rand5
-2.0,-0.5,-0.5,0.5,-0.5,-3.0,5fc75a60_7
2.0,0.5,1.0,-0.5,0.5,3.5,5fc75a60_8_rand3
2.0,0.25,0.5,0.5,0.25,1.5,5fc75a60_9
0.3,0.1,0.4,0.0,0.2,1.0,4fa5ecc6_0
0.3,0.1,0.4,0.0,0.2,1.0,4fa5ecc6_1
2.5,0.25,0.75,0.5,0.5,1.75,4fa5ecc6_2
0.1,0.05,0.2,0.0,0.15,0.5,9d08bf89_0
0.1,-0.2,-0.1,0.0,-0.1,-0.2,9d08bf89_1_rand5
-0.5,-0.25,1.0,1.5,0.75,1.5,9d08bf89_2
2.5,0.25,0.75,-0.25,0.25,1.5,9d08bf89_3
2.5,0.25,0.75,-0.5,0.25,2.25,9d08bf89_4
1.5,0.25,0.75,-0.25,0.5,2.75,9d08bf89_5
0.0,-0.1,-0.2,0.0,-0.1,-0.2,acc80d66_0
0.3,-0.1,0.4,-0.2,0.2,0.6,acc80d66_1
0.1,0.2,0.6,0.3,0.4,0.9,acc80d66_2
1.5,0.25,0.75,0.25,0.5,1.25,acc80d66_3
0.25,-0.25,-0.5,-0.5,-0.25,-0.25,acc80d66_4
1.5,0.25,0.75,0.25,0.5,2.25,acc80d66_5_rand3
-0.5,-0.25,-0.75,-1.0,-0.5,-2.0,acc80d66_6
2.0,0.25,0.75,-0.25,0.25,3.0,acc80d66_7
-0.5,-0.75,-1.0,-1.5,-0.5,-4.25,acc80d66_8_rand5
2.5,0.25,0.5,-1.0,0.25,1.5,acc80d66_9
2.0,0.5,-0.5,-0.5,-0.25,1.25,acc80d66_10
0.1,0.2,0.2,0.0,0.1,0.2,d2fd3f5f_0
0.1,0.05,0.2,0.0,0.15,0.5,d2fd3f5f_1
0.1,-0.1,-0.2,0.0,-0.1,-0.2,10f5d378_0
0.3,0.1,0.4,0.0,0.2,1.0,10f5d378_1_rand1
0.0,-0.25,-0.25,0.0,-0.25,-0.5,10f5d378_2
0.1,-0.1,-0.2,0.2,-0.1,-0.1,10f5d378_3_rand2
0.3,0.1,0.4,-0.2,0.2,0.8,0c99fa58_0
1.5,0.25,0.5,-0.25,0.25,1.25,0c99fa58_1
0.25,-0.25,-0.15,0.0,-0.1,-0.25,acd741c3_0
1.5,0.25,0.75,-0.25,0.5,2.75,acd741c3_1_rand5
0.25,-0.25,-0.5,-0.5,-0.25,-0.25,acd741c3_2
1.5,0.25,0.5,0.25,0.25,2.75,acd741c3_3
0.1,0.05,0.2,0.0,0.15,0.5,58a1a55b_0
-0.25,-0.15,0.3,0.0,0.1,0.0,58a1a55b_1_rand1
0.25,-0.1,-0.2,0.0,-0.1,-0.15,58a1a55b_2
0.25,-0.25,-0.25,0.0,-0.25,-0.25,58a1a55b_3
0.1,-0.1,-0.2,0.0,-0.1,-0.2,58a1a55b_4_rand4
0.3,0.1,0.4,0.0,0.2,1.0,58a1a55b_5
0.3,-0.1,0.4,0.0,0.2,0.8,58a1a55b_6_rand2
0.25,0.1,0.3,-0.15,0.1,0.3,58a1a55b_7
-2.5,-0.25,-0.5,-0.5,-0.25,-4.0,58a1a55b_8
1.5,0.2,0.5,-0.3,0.3,1.2,58a1a55b_9
-0.5,0.0,0.75,0.25,0.5,0.5,e00d5572_0
2.0,0.25,0.75,0.5,0.5,1.5,e00d5572_1
2.0,0.25,0.75,0.5,0.5,1.5,e00d5572_2
-0.3,-0.1,-0.7,-1.2,-0.5,-2.8,e00d5572_3
0.1,0.05,-0.2,0.0,-0.1,-0.15,bc946127_0
0.3,0.1,0.4,0.0,0.2,1.0,bc946127_1_rand1
0.0,0.2,-0.3,0.0,-0.1,-0.2,bc946127_2
0.3,-0.1,0.4,-0.2,0.2,0.6,bc946127_3
1.5,0.25,0.75,0.25,0.5,1.25,bc946127_4
-0.2,-0.15,-0.1,0.0,-0.25,-0.7,bc946127_5
0.3,-0.2,0.4,-0.1,0.2,0.6,bc946127_6
0.0,-0.1,-0.2,0.0,-0.1,-0.2,4c36ef95_0
0.1,0.2,-0.3,0.1,-0.1,-0.0,4c36ef95_1
0.3,-0.1,0.4,-0.2,0.2,0.6,4c36ef95_2_rand1
0.25,-0.25,0.1,-0.3,0.1,-0.1,4c36ef95_3
-0.25,-0.25,-0.5,-0.5,-0.25,-1.0,4c36ef95_4
1.5,0.25,0.75,0.25,0.5,3.25,4c36ef95_5_rand3
0.3,-0.1,0.4,-0.2,0.2,0.6,4c36ef95_6
1.5,0.25,0.75,0.25,0.5,3.25,4c36ef95_7
1.0,0.0,0.5,-0.5,0.5,1.5,4c36ef95_8
2.0,0.0,0.5,-1.0,0.0,1.5,4c36ef95_9_rand5
5.0,0.0,1.0,1.0,0.5,4.5,4c36ef95_10
5.0,0.0,1.0,0.5,0.5,4.5,4c36ef95_11_rand5
0.1,0.2,0.2,0.0,0.1,0.2,f0128cbf_0
0.1,-0.1,-0.2,0.0,-0.1,-0.2,f0128cbf_1
0.0,0.05,-0.1,0.0,-0.05,-0.1,f0128cbf_2_rand2
0.3,-0.1,0.4,0.0,0.1,0.7,f0128cbf_3
0.0,-0.25,-0.5,-0.25,-0.25,-0.5,f0128cbf_4
0.3,0.1,0.4,-0.2,0.2,0.8,dae1d0c1_0
0.3,0.1,0.4,-0.2,0.2,0.5,dae1d0c1_1_rand2
0.3,0.1,0.4,-0.1,0.2,0.4,47f709fc_0
1.5,0.25,0.5,0.25,0.25,0.75,47f709fc_1
1.5,0.25,0.5,0.25,0.25,1.0,47f709fc_2
2.0,0.25,0.75,-0.5,0.25,2.75,47f709fc_3
0.25,-0.25,0.75,-1.0,0.5,0.25,47f709fc_4_rand1
2.0,0.5,0.75,-1.0,0.25,2.5,47f709fc_5
3.0,0.5,0.75,-1.0,0.25,3.5,47f709fc_6
2.0,0.25,0.75,-1.0,0.5,2.5,47f709fc_7_rand4
0.1,0.2,0.3,0.0,0.1,0.3,1db00394_0
0.0,0.2,-0.3,-0.1,-0.1,-0.1,1db00394_1
0.3,0.1,0.4,-0.2,0.2,0.5,1db00394_2_rand1
2.0,0.25,0.75,0.5,0.5,1.5,1db00394_3
2.0,-0.5,1.0,1.0,0.5,4.0,1db00394_4
2.5,0.25,1.0,0.75,0.5,2.0,1db00394_5
0.3,0.1,0.2,0.0,0.1,0.4,5773d4ba_0
0.3,0.1,0.4,-0.2,0.2,0.8,5773d4ba_1
0.3,-0.1,0.4,0.2,0.1,0.4,5773d4ba_2
-1.5,-0.25,0.5,-0.5,0.0,-1.75,5773d4ba_3_rand3
0.3,0.1,0.4,-0.2,0.1,0.7,5773d4ba_4
0.3,-0.1,0.4,-0.2,0.1,0.5,5773d4ba_5
1.5,0.25,0.75,0.25,0.5,1.25,5773d4ba_6
1.5,0.25,0.5,0.5,0.25,1.0,5773d4ba_7
0.3,0.1,0.4,-0.2,0.1,0.7,5773d4ba_8
0.1,0.2,0.2,0.0,0.1,0.2,cc905457_0
0.25,-0.25,0.75,-1.0,0.5,0.25,cc905457_1
2.0,0.25,0.75,0.5,0.25,1.5,cc905457_2
0.3,0.1,0.4,-0.2,0.2,0.8,877f849e_0
-0.25,-0.15,0.3,0.0,0.0,-0.1,877f849e_1_rand1
1.5,0.25,0.75,-0.25,0.25,2.5,877f849e_2
-1.5,-0.5,-1.0,-2.0,-0.5,-5.5,877f849e_3
2.5,0.25,0.75,-0.25,0.5,3.75,877f849e_4
0.25,-0.25,0.75,-1.0,0.5,0.25,877f849e_5
0.3,0.1,0.4,-0.1,0.2,0.4,8be7f2f6_0
0.3,0.1,0.4,-0.1,0.2,0.4,8be7f2f6_1
0.25,-0.25,-0.25,0.25,0.0,-0.25,8be7f2f6_2
0.1,-0.2,0.3,0.0,0.1,0.3,8be7f2f6_3
0.3,0.1,0.4,-0.2,0.1,0.7,8be7f2f6_4_rand1
0.25,-0.1,0.3,0.0,0.15,0.6,9b269547_0
0.0,0.1,-0.2,0.0,-0.1,-0.2,9b269547_1_rand3
0.1,-0.1,0.2,0.0,0.1,0.2,9b269547_2
0.3,0.1,0.4,0.0,0.2,0.6,9b269547_3
0.25,-0.1,-0.3,-0.15,-0.2,-0.5,9b269547_4
1.5,0.5,1.0,-1.0,0.75,2.75,9b269547_5
2.5,0.25,0.75,-1.0,0.5,2.0,9b269547_6
0.3,0.1,0.4,0.0,0.2,1.0,8d5b84a4_0
0.25,-0.1,-0.3,0.0,-0.2,-0.35,8d5b84a4_1
0.1,0.0,-0.2,0.0,-0.1,-0.2,8d5b84a4_2
0.1,0.0,-0.2,0.0,-0.1,-0.2,8d5b84a4_3
1.5,0.25,0.75,0.5,0.5,3.5,8d5b84a4_4
1.75,0.25,0.5,0.0,0.25,2.75,8d5b84a4_5_rand4
0.25,0.1,0.3,0.0,0.15,0.8,14eee804_0
0.1,-0.1,-0.2,0.0,-0.1,-0.2,14eee804_1_rand1
0.3,0.1,0.4,0.0,0.2,1.0,14eee804_2
0.25,-0.1,-0.3,0.0,-0.2,-0.35,14eee804_3_rand1
0.5,-0.2,-0.3,-0.2,-0.1,-0.3,14eee804_4
0.25,-0.25,0.75,0.5,0.5,0.75,14eee804_5
0.25,-0.25,-0.25,-0.5,-0.25,-0.5,14eee804_6
1.5,0.25,0.5,0.75,0.25,1.25,14eee804_7
5.0,0.5,0.25,-1.0,0.25,4.0,14eee804_8
5.0,0.25,1.0,0.5,0.25,7.0,14eee804_9_rand5
2.0,0.0,1.0,-1.0,0.5,2.5,14eee804_10
1.5,0.25,0.75,0.25,0.5,2.25,e27b6e75_0
0.25,-0.25,0.75,0.5,0.5,0.75,e27b6e75_1
0.25,-0.25,0.75,0.5,0.5,0.75,e27b6e75_2_rand2
1.5,0.25,0.75,0.25,0.5,2.25,e27b6e75_3
0.25,-0.25,0.75,-1.0,0.5,0.25,e27b6e75_4_rand3
0.25,-0.25,0.75,0.5,0.5,0.75,e27b6e75_5
1.5,0.25,0.75,-0.25,0.5,2.75,e27b6e75_6
0.25,-0.25,0.75,0.5,0.5,0.75,e27b6e75_7_rand1
0.5,0.25,0.75,-0.5,0.25,0.25,e27b6e75_8
0.5,0.25,0.1,-0.3,0.0,0.55,e27b6e75_9
