Material,Imbalance,Pawns,Knights,Bishops,Rooks,Queens,Mobility,King safety,Threats,Passed,Space,Winnable,position_id
0.865,-0.355,-0.11,0.030000000000000002,0.0,0.22999999999999998,0.0,0.2,-0.775,0.195,-0.015,0.0,-0.085,8cb98241_4
0.78,-0.29000000000000004,-0.095,0.0,0.0,0.22999999999999998,0.0,0.2,-0.945,0.305,-0.025,0.0,-0.12000000000000001,8cb98241_5
0.87,-0.29000000000000004,-0.095,0.0,0.0,0.22999999999999998,0.0,0.225,-0.05,0.23500000000000001,-0.04,0.0,-0.17,8cb98241_6
1.1749999999999998,-0.22,0.0,0.02,0.0,0.05,0.0,0.185,-4.065,0.215,0.22999999999999998,0.0,-0.195,8cb98241_7
,,,,,,,,,,,,,8cb98241_8_rand5
0.84,-0.22,0.075,0.1,0.0,0.05,0.0,0.265,-2.76,0.29000000000000004,-1.15,0.0,-0.035,8cb98241_9
1.47,-0.16999999999999998,0.0,0.02,0.0,0.10500000000000001,0.0,0.195,-1.32,-0.02,-0.10500000000000001,0.0,-0.175,8cb98241_10
0.26,0.0,0.22999999999999998,0.030000000000000002,0.12,-0.02,0.0,0.715,0.6599999999999999,-0.05,0.0,0.115,0.0,94e0aa01_0
-2.1399999999999997,-0.37,0.615,-0.045000000000000005,0.20500000000000002,0.0,0.0,0.47,0.155,0.45999999999999996,0.46499999999999997,0.05,0.0,94e0aa01_1_rand5
1.025,0.14,0.28,-0.1,0.0,0.0,0.0,0.185,-0.81,-0.025,0.060000000000000005,0.0,-0.005,94e0aa01_2
0.175,0.0,-0.05,-0.02,-0.235,0.11,0.0,0.024999999999999994,0.07,0.175,0.0,0.015,-0.045,cf2eeba6_0
0.09000000000000001,0.0,-0.05,0.05,0.09000000000000001,0.035,0.0,-0.155,0.095,0.019999999999999997,0.0,0.015,0.02,cf2eeba6_1
0.075,0.065,0.02,0.02,-0.355,0.035,0.0,-0.01,0.16999999999999998,0.28,0.0,0.05,0.02,cf2eeba6_2
,,,,,,,,,,,,,cf2eeba6_3
-0.08499999999999996,-0.06,-0.09,-0.045000000000000005,-0.09,0.0,0.0,0.185,0.065,0.02,0.07,0.0,-0.03,cf2eeba6_4
0.11499999999999999,-0.06,-0.09,-0.02,-0.115,0.0,0.0,0.06,-0.1,0.225,0.07,0.0,-0.055,cf2eeba6_5_rand3
-0.49,-0.16,0.034999999999999996,0.0,0.095,0.0,0.10500000000000001,0.035,-0.035,0.41500000000000004,-0.15500000000000003,-0.05,-0.05,72150809_0
-0.475,-0.16,0.1,0.07,0.275,-0.06999999999999999,0.0,0.135,-0.1,0.14,-0.15500000000000003,-0.035,0.075,72150809_1_rand5
2.25,0.37,0.13,-0.12,-0.06,-0.095,0.0,-0.075,0.365,-0.33,0.0,0.0,-0.07,72150809_2
-0.185,0.135,-0.005000000000000001,-0.12,0.12,-0.095,0.0,-0.28,0.4,0.035,0.0,-0.01,-0.025,72150809_3_rand1
-0.07999999999999999,0.0,0.135,0.0,0.0,0.16,0.0,0.02,0.0,0.03,-1.01,0.0,0.03,e9f49eb9_0
-0.05499999999999999,0.0,0.135,0.0,0.0,0.16,0.0,-0.01,0.04,0.13,-1.77,0.0,0.03,e9f49eb9_1_rand2
0.425,0.025,0.09,0.0,0.0,0.0,0.0,0.02,0.15,0.0,0.0,0.0,-0.345,e9f49eb9_2
-0.4,0.0,-0.01,0.030000000000000002,0.115,0.0,0.0,0.39,0.0,-0.19,0.0,0.05,-0.02,2b5c6579_0
-0.625,-0.13,0.034999999999999996,-0.045000000000000005,-0.125,-0.02,0.0,0.065,-0.01,-0.385,0.0,0.01,-0.04,7b1f6afd_0
-0.61,-0.13,0.034999999999999996,-0.045000000000000005,-0.08,-0.02,0.0,-0.16,-0.01,-0.485,0.0,0.01,-0.04,7b1f6afd_1_rand3
-0.5800000000000001,-0.13,0.019999999999999997,-0.030000000000000002,-0.14500000000000002,-0.08,0.0,-0.005000000000000001,-0.02,-0.14,0.0,-0.005,-0.04,7b1f6afd_2
-1.18,-0.25,0.1,0.0,0.034999999999999996,-0.08,0.0,-0.04,0.03,-0.62,0.0,-0.06,-0.02,7b1f6afd_3_rand4
-0.9199999999999999,-0.13,0.024999999999999994,0.030000000000000002,-0.030000000000000002,-0.055,0.0,-0.21,-0.155,0.12000000000000001,0.0,-0.005,-0.05,7b1f6afd_4
-0.94,-0.13,0.07500000000000001,0.055,-0.08499999999999999,-0.08,0.0,-0.2,-0.155,-0.055,0.0,-0.005,-0.05,7b1f6afd_5
-0.8799999999999999,-0.13,0.09,0.08,0.03,-0.1,0.0,-0.26,-0.595,0.405,0.0,-0.005,-0.05,7b1f6afd_6_rand3
-0.905,-0.13,0.07500000000000001,0.055,-0.075,-0.08,-0.10500000000000001,-0.14500000000000002,-0.18,-0.3,0.0,0.01,-0.05,7b1f6afd_7
-1.5,-0.25,0.075,0.030000000000000002,0.11,0.02,0.0,-0.245,0.04,0.185,0.0,-0.045,-0.035,7b1f6afd_8_rand4
-2.1550000000000002,-1.0150000000000001,0.075,0.12000000000000001,0.16999999999999998,0.06,0.0,-0.015,0.08,-0.16,0.0,-0.07,-0.035,7b1f6afd_9
2.4000000000000004,-0.32,0.005000000000000001,-0.025,0.0,-0.105,0.0,-0.035,-1.4449999999999998,-0.375,0.12,0.0,-0.235,7b1f6afd_10
2.365,-0.32,0.005000000000000001,-0.025,0.0,-0.10500000000000001,0.0,0.055,-0.375,0.505,0.145,0.0,-0.37,7b1f6afd_11_rand3
0.019999999999999997,0.0,0.06,-0.030000000000000002,0.0049999999999999975,0.0,0.0,-0.08,0.0,0.16,0.0,-0.06,0.055,fc7185c9_0
0.024999999999999998,0.0,0.1,-0.05,-0.07500000000000001,0.0,0.0,0.23,0.03,0.060000000000000005,0.0,-0.06,0.055,fc7185c9_1_rand2
-0.155,0.0,0.035,0.0,0.065,-0.02,0.0,-0.225,-0.07,0.095,0.0,-0.17,-0.055,fc7185c9_2
0.22999999999999998,0.0,0.035,0.1,0.085,-0.21000000000000002,0.0,-0.16,-0.125,-0.47,0.0,-0.14,-0.07,fc7185c9_3_rand4
-0.185,0.0,0.0,0.0,0.055,-0.08,0.0,-0.295,-0.055,0.030000000000000006,0.0,-0.175,-0.02,fc7185c9_4
-0.125,0.0,-0.16,0.0,-0.055,-0.08,0.0,-0.385,-0.12000000000000001,-0.395,-0.15500000000000003,-0.215,-0.035,fc7185c9_5_rand4
0.565,0.095,-0.01,0.07,0.07500000000000001,-0.02,0.0,0.049999999999999996,0.255,0.09,0.15500000000000003,-0.025,0.02,fc7185c9_6
0.485,0.095,-0.01,0.07,0.07500000000000001,-0.02,-0.10500000000000001,-0.04,0.155,0.45499999999999996,0.05500000000000001,-0.045,0.02,fc7185c9_7_rand2
0.065,0.0,0.009999999999999998,0.030000000000000002,0.0049999999999999975,0.0,0.0,-0.27,-0.105,0.0,0.0,-0.06,-0.055,12f42d71_0
0.175,0.0,0.08,0.10500000000000001,0.21000000000000002,0.0,0.0,-0.14500000000000002,-0.1,0.08,0.0,-0.06,0.055,12f42d71_1_rand2
0.205,-0.52,0.16999999999999998,0.08,0.0,-0.045,0.0,0.225,-0.36,0.2,-0.92,0.0,0.04,12f42d71_2
-0.010000000000000002,0.0,0.12000000000000001,0.0,-0.09,0.0,0.0,0.115,-0.34,0.095,0.0,0.025,-0.055,b1439340_0
6.805,0.18,0.034999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.305,b1439340_1_rand4
0.009999999999999998,0.0,0.115,0.0,-0.16999999999999998,0.045,0.0,0.335,-0.09999999999999999,0.195,0.0,0.015,0.02,b1439340_2
0.085,0.0,0.105,0.0,-0.175,0.375,0.0,0.31,-0.20500000000000002,0.17500000000000002,0.0,-0.025,0.02,b1439340_3
0.095,0.0,-0.065,-0.05,0.030000000000000002,0.0,0.0,0.195,-0.43000000000000005,-0.195,0.0,0.035,-0.02,78f1a45e_0
-0.225,0.0,-0.26,0.0,0.0,0.20500000000000002,0.0,0.165,0.045,-0.185,0.0,0.0,0.045,78f1a45e_1
-0.25,0.0,-0.26,0.0,0.0,-0.125,0.0,-0.14,-0.010000000000000002,0.105,0.0,0.0,0.045,78f1a45e_2
-0.14999999999999997,0.0,-0.25,0.02,0.0,-0.125,0.0,-0.195,-5.995,0.0,0.115,0.0,0.005,78f1a45e_3
-0.11499999999999999,0.0,-0.255,0.1,0.0,0.0,0.0,-0.045000000000000005,-1.605,-0.05,0.115,0.0,0.005,78f1a45e_4_rand2
6.744999999999999,0.015,-0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14,78f1a45e_5
2.425,0.045,0.0,-0.05,0.0,0.0,0.0,0.05,-0.010000000000000009,0.0,-1.62,0.0,-0.075,78f1a45e_6
-4.1899999999999995,0.025,-0.075,0.05,0.0,0.0,0.0,-0.19,-0.865,0.0,0.135,0.0,0.955,78f1a45e_7
0.13999999999999999,0.0,0.07500000000000001,-0.05,0.115,0.06999999999999999,0.0,-0.29500000000000004,-0.205,0.095,0.0,-0.035,-0.045,96bb609e_0
0.0,0.14,-0.07,0.0,-0.07500000000000001,-0.035,0.0,-0.13,-0.065,-0.015,0.0,0.0,0.01,96bb609e_1
-0.44,0.045,-0.015000000000000001,0.1,0.0,0.10500000000000001,0.0,0.14500000000000002,-0.125,0.14,0.0,0.0,0.03,96bb609e_2
0.155,0.0,-0.12000000000000001,-0.05,0.004999999999999999,0.06999999999999999,0.0,0.04,-0.01,-0.095,0.0,0.04,-0.08,e97993fd_0
0.0049999999999999906,0.0,-0.085,-0.02,0.009999999999999998,0.095,0.0,-0.14500000000000002,-0.075,0.28500000000000003,0.0,0.02,-0.08,e97993fd_1_rand4
0.19,0.0,-0.11,0.02,0.025,0.0,0.0,0.255,0.01,0.02,0.0,0.05,0.02,e97993fd_2
-0.15,0.0,-0.09000000000000001,0.030000000000000002,-0.010000000000000002,-0.08,0.10500000000000001,-0.060000000000000005,0.07,-0.375,0.0,0.035,-0.02,e97993fd_3
-0.35,0.0,-0.09000000000000001,-0.02,-0.010000000000000002,-0.08,0.10500000000000001,-0.16999999999999998,0.039999999999999994,-0.665,0.0,0.035,-0.02,e97993fd_4_rand1
-0.255,0.0,-0.01,-0.01,0.065,-0.035,0.0,0.005,-0.035,-0.009999999999999998,0.0,0.0,-0.035,e97993fd_5
1.6400000000000001,0.27,0.135,-0.15,0.0,-0.07,0.0,-0.060000000000000005,-0.035,0.195,-0.16999999999999998,0.0,0.045,e97993fd_6
2.01,0.33499999999999996,-0.08,-0.12,0.0,-0.14,0.0,-0.034999999999999996,-0.15,0.195,0.0,0.0,0.015,e97993fd_7
2.02,0.33499999999999996,0.015,-0.12,0.0,-0.14,0.0,-0.12,-0.15,-0.03,-0.085,0.0,0.025,e97993fd_8
2.25,0.28,-0.015,-0.030000000000000002,0.0,0.0,0.0,0.035,-0.15,0.16499999999999998,0.0,0.0,-0.02,e97993fd_9
2.3600000000000003,0.27,-0.015,-0.05,0.0,0.0,0.0,-0.02,-0.075,0.42500000000000004,0.0,0.0,-0.02,e97993fd_10
2.7199999999999998,0.31,-0.055,-0.02,0.0,-0.125,0.0,-0.23500000000000001,0.024999999999999994,0.075,0.155,0.0,0.0,e97993fd_11
-0.05,0.0,-0.065,-0.16999999999999998,0.13,-0.02,0.0,0.065,0.125,-0.29000000000000004,0.0,-0.03,-0.02,383cd6fe_0
-0.595,-0.095,-0.085,-0.02,0.02,0.0,0.0,-0.18,0.004999999999999999,0.185,0.0,-0.045,-0.005,383cd6fe_1
-0.5900000000000001,-0.095,-0.085,-0.02,0.02,-0.035,0.0,-0.215,-0.125,-0.12000000000000001,0.0,-0.045,-0.005,383cd6fe_2_rand2
-0.565,-0.095,-0.085,0.05,-0.035,-0.035,0.0,-0.15000000000000002,0.045,0.02,0.0,-0.045,-0.005,383cd6fe_3
-0.33499999999999996,-0.095,-0.11,0.07,-0.034999999999999996,-0.02,0.0,-0.12,0.1,-0.27,0.0,-0.04,-0.005,383cd6fe_4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8abc2af9_0
-0.315,0.0,-0.025,0.02,-0.115,0.09,0.0,0.035,-0.01,-0.035,-0.09999999999999999,0.025,-0.015,8abc2af9_1
-0.265,0.0,-0.025,0.0,-0.115,0.09,0.0,0.035,-0.045,-0.02,-0.09999999999999999,0.025,-0.015,8abc2af9_2_rand1
-0.12,0.0,0.16,0.030000000000000002,-0.18,0.05,0.0,-0.10500000000000001,0.01,-0.41,-0.315,0.0,0.02,8abc2af9_3
-0.55,-0.11499999999999999,0.020000000000000004,0.030000000000000002,-0.049999999999999996,0.0,0.0,-0.365,-0.155,-0.2,-0.315,0.0,0.035,8abc2af9_4_rand3
-0.195,0.0,0.07500000000000001,0.0,-0.245,-0.065,0.0,-0.22999999999999998,0.175,0.245,-0.315,0.0,0.02,8abc2af9_5
-0.54,-0.095,0.15000000000000002,0.0,0.015,-0.065,0.0,-0.15,0.185,-0.365,-0.385,0.0,0.025,8abc2af9_6
-1.12,-0.18,0.315,0.0,-0.085,-0.065,0.0,-0.20500000000000002,0.245,0.295,-0.475,0.0,0.04,8abc2af9_7
-0.625,-0.08,0.245,0.0,-0.135,-0.08499999999999999,0.0,-0.155,0.265,-0.26,-0.475,0.0,0.055,8abc2af9_8
-0.125,0.0,0.175,0.0,-0.115,-0.125,0.0,-0.23500000000000001,-0.59,0.125,-0.12,0.0,0.10500000000000001,8abc2af9_9
-0.11,0.0,0.175,0.0,-0.115,-0.125,0.0,-0.28500000000000003,-0.62,0.005,-0.12,0.0,0.11,8abc2af9_10_rand1
-0.44,-0.07,0.065,0.0,-0.035,-0.07,0.0,-0.25,-0.16499999999999998,0.275,-0.12,0.0,0.11,8abc2af9_11
-0.485,-0.07,0.065,0.0,0.01,-0.07,0.0,0.06,-0.08000000000000002,-0.12,-0.12,0.0,0.105,8abc2af9_12_rand4
0.355,0.0,-0.04,-0.010000000000000002,-0.14500000000000002,0.0,0.0,0.21500000000000002,0.065,0.27,0.0,0.0,0.02,5d9f947c_0
4.465,-0.015,-0.035,-0.05,-0.25,-0.02,-0.10500000000000001,0.37,0.0,0.0,0.0,0.0,-0.03,5d9f947c_1
0.44,0.15,-0.005000000000000001,-0.02,0.125,-0.10500000000000001,0.0,-0.145,-0.14500000000000002,0.065,0.0,0.0,-0.035,5d9f947c_2
0.41,0.15,-0.055,-0.05,0.17,-0.10500000000000001,0.0,-0.28,-0.165,0.05499999999999999,0.0050000000000000044,0.0,-0.025,5d9f947c_3_rand3
0.385,0.15,-0.005000000000000001,-0.02,0.125,-0.10500000000000001,0.0,-0.185,-0.21000000000000002,0.165,0.0,0.0,-0.035,5d9f947c_4
0.54,0.16,0.14,0.075,0.18,0.0,0.0,-0.095,0.225,0.0,0.020000000000000004,0.0,-0.025,5d9f947c_5
-0.08,0.0,-0.045,-0.02,0.045,0.0,0.0,-0.03,-0.08,0.24,0.0,-0.075,0.02,fb7eaafb_0
-0.009999999999999998,0.0,-0.07500000000000001,-0.02,0.034999999999999996,0.0,0.0,-0.135,-0.09,0.20500000000000002,0.0,0.0,0.02,fb7eaafb_1
0.02,0.0,-0.035,-0.02,0.034999999999999996,-0.02,0.0,-0.030000000000000002,0.035,0.2,0.0,0.0,0.02,fb7eaafb_2_rand3
1.095,0.065,0.0,0.04,0.0,0.0,0.0,0.22,0.445,-0.31,0.8300000000000001,0.0,-0.47000000000000003,fb7eaafb_3
0.435,0.025,-0.075,-0.02,0.0,0.0,0.0,0.05500000000000001,0.32999999999999996,0.02,0.08,0.0,-0.33,fb7eaafb_4
0.615,0.025,-0.075,-0.02,0.0,0.0,0.0,0.07,0.865,0.14,0.1,0.0,-0.43,fb7eaafb_5
-1.9,0.0,-0.075,0.1,0.0,0.0,0.0,-0.085,0.2,0.14,0.1,0.0,0.5650000000000001,fb7eaafb_6_rand4
0.42500000000000004,0.025,-0.075,-0.05,0.0,0.0,0.0,0.07,0.235,0.02,0.11499999999999999,0.0,-0.365,fb7eaafb_7
0.19999999999999998,0.0,0.085,-0.11,0.1,0.09,0.0,0.14,0.005000000000000001,0.009999999999999998,0.0,-0.01,0.0,37d5d91d_0
,,,,,,,,,,,,,37d5d91d_1_rand4
-0.175,0.18,0.085,0.0,0.01,0.09,0.0,-0.11,-0.105,-0.04,0.0,0.0,0.0,37d5d91d_2
-0.525,0.045,0.04,0.1,-0.135,0.0,0.0,0.024999999999999998,-0.20500000000000002,0.585,-0.075,0.0,0.035,37d5d91d_3
-0.29,0.045,0.04,0.05,-0.28,0.0,0.0,0.19,-0.03,0.215,-0.055,0.0,-0.035,37d5d91d_4
-0.135,0.045,0.024999999999999998,0.07,-0.325,0.0,0.0,0.15000000000000002,0.20500000000000002,0.195,-0.055,0.0,-0.045,37d5d91d_5_rand3
-0.485,-0.08499999999999999,0.04,0.0,-0.115,0.0,0.0,0.0,-0.045,0.195,-0.095,0.0,0.275,37d5d91d_6
-0.42500000000000004,-0.08499999999999999,0.03,0.0,-0.02,0.0,0.0,-0.22999999999999998,-0.08,0.0,-0.095,0.0,0.35,37d5d91d_7_rand2
0.21000000000000002,0.0,-0.05500000000000001,0.0,0.015,0.0,0.0,-0.09,0.10500000000000001,-0.24,-0.105,0.0,0.28,37d5d91d_8
0.15000000000000002,0.0,-0.05500000000000001,0.0,0.04,0.0,0.0,0.02,0.0,0.0,-0.375,0.0,0.105,37d5d91d_9
0.24,0.0,-0.125,-0.02,-0.07,0.095,0.0,-0.2,0.0,-0.09,0.0,0.015,-0.045,b9f85da8_0
0.195,0.05,-0.015,0.05,-0.14,0.0,-0.10500000000000001,-0.315,0.09999999999999999,-0.165,0.0,-0.075,0.01,b9f85da8_1
6.825,0.25,-0.034999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.175,b9f85da8_2
0.365,0.0,-0.065,-0.05,-0.035,0.0,0.0,0.365,0.045,-0.10500000000000001,0.0,0.035,0.02,dfdee0bd_0
-0.065,0.0,0.08499999999999999,0.07,-0.12000000000000001,0.02,0.0,0.05,0.005,-0.030000000000000002,0.0,0.045,0.0,dfdee0bd_1
-0.1,0.0,0.065,0.0,-0.155,0.02,0.0,0.255,0.05,-0.07500000000000001,0.0,0.045,-0.055,cd52f691_0
0.2,-0.05500000000000001,-0.004999999999999999,-0.005,0.12,0.0,0.0,-0.315,0.049999999999999996,-0.195,0.0,0.0,0.03,cd52f691_1
0.15000000000000002,-0.05500000000000001,-0.004999999999999999,-0.005,0.2,0.105,0.0,-0.46,0.049999999999999996,-0.37,0.0,0.0,0.005,cd52f691_2
3.93,0.1,0.215,-0.07,0.065,0.035,0.0,0.17,0.315,0.0,0.025,0.0,-0.615,cd52f691_3
3.3200000000000003,-0.255,-0.36,-0.12,0.2,-0.105,0.0,0.0049999999999999975,-1.805,-0.19,0.21,0.0,0.035,e5643d95_0
3.3499999999999996,-0.255,-0.36,-0.12,0.2,-0.065,0.0,0.08499999999999999,-1.525,-0.33,0.2,0.0,0.02,e5643d95_1_rand2
0.11499999999999999,0.0,-0.065,0.05,-0.175,-0.02,0.0,0.35,0.08,-0.21500000000000002,0.0,0.1,0.02,36fb70ec_0
0.05500000000000001,0.0,0.245,0.030000000000000002,-0.12000000000000001,-0.125,0.0,-0.04,0.01,0.0,0.0,0.06,0.02,36fb70ec_1
-0.08499999999999999,0.0,0.245,0.05,-0.12000000000000001,-0.035,0.0,-0.21500000000000002,-0.01,-0.019999999999999997,0.0,0.035,-0.02,36fb70ec_2
-3.7199999999999998,0.16499999999999998,0.030000000000000002,0.0,-0.060000000000000005,-0.185,0.0,-0.25,0.095,0.0,0.0,0.0,0.01,36fb70ec_3
0.02,0.0,0.030000000000000002,0.0,-0.060000000000000005,-0.08,0.0,-0.11,0.035,-0.045000000000000005,0.0,0.0,0.01,36fb70ec_4
0.395,0.065,0.11,0.0,-0.155,-0.08,0.0,-0.095,0.33,0.235,0.0,0.0,-0.03,36fb70ec_5_rand2
-0.15500000000000003,0.0,0.035,0.0,-0.02,0.02,0.0,-0.06,-0.37,0.29500000000000004,0.0,0.0,0.025,36fb70ec_6
-1.145,-0.15000000000000002,0.25,0.0,0.04,-0.07,0.0,-0.12,-0.255,-0.175,-0.11,0.0,-0.02,36fb70ec_7
-1.435,-0.21000000000000002,0.09,0.0,0.23,-0.07,0.0,0.055,-0.555,-0.44999999999999996,-0.355,0.0,-0.025,36fb70ec_8_rand5
-0.46,-0.04,0.09,0.0,0.0,-0.07,0.0,-0.035,-0.36000000000000004,0.33499999999999996,-0.07,0.0,-0.045,36fb70ec_9
-0.435,-0.04,0.05,0.0,0.0,-0.07,0.0,-0.035,-0.34,0.515,-0.07,0.0,-0.075,36fb70ec_10_rand2
0.355,0.065,-0.034999999999999996,-0.05,-0.31,0.11,0.0,-0.175,-0.015,0.0,0.0,-0.03,-0.045,59da0e24_0
0.41500000000000004,0.065,-0.12000000000000001,-0.05,-0.28500000000000003,0.11,0.0,0.19,0.18,0.045,0.0,-0.02,0.045,59da0e24_1_rand4
-0.02,0.0,0.01,-0.02,-0.08,0.015,0.0,-0.125,0.13,-0.22999999999999998,0.0,-0.025,-0.02,59da0e24_2
1.355,-0.5900000000000001,-0.04,0.02,0.0,0.035,0.0,0.115,0.265,-0.14,0.0,0.0,0.035,59da0e24_3
1.33,-0.5900000000000001,-0.01,0.02,0.0,0.0,0.0,0.245,0.14,-0.035,0.0,0.0,0.035,59da0e24_4
1.375,-0.5900000000000001,0.07500000000000001,0.02,0.0,0.0,0.0,-0.045000000000000005,-0.05,-0.03,0.0,0.0,0.035,59da0e24_5_rand5
1.355,-0.5900000000000001,-0.04,0.02,0.0,0.0,0.0,0.165,0.13,-0.16,0.0,0.0,0.035,59da0e24_6
1.395,-0.5900000000000001,-0.04,0.02,0.0,0.0,0.0,0.255,0.14,-0.1,0.0,0.0,0.035,59da0e24_7_rand2
1.9549999999999998,-0.265,0.005000000000000001,0.05,0.0,0.10500000000000001,0.0,0.27,0.08,0.08499999999999999,0.07,0.0,0.03,59da0e24_8
2.795,-0.065,0.0,0.1,0.0,0.0,0.0,0.24,0.275,0.0,0.295,0.0,0.035,59da0e24_9
-0.49,-0.08499999999999999,-0.03,-0.14500000000000002,0.1,0.015,-0.10500000000000001,-0.065,0.04,-0.03,0.035,0.025,-0.025,79fc4feb_0
-0.7949999999999999,-0.195,0.05,-0.22,0.09000000000000001,0.08,0.0,-0.065,0.04,0.155,0.0,-0.01,0.015,79fc4feb_1
-0.77,-0.195,0.05,-0.22,0.13,0.08,0.0,0.04,0.04,0.14,0.0,-0.005,0.015,79fc4feb_2
-0.685,-0.195,0.05,-0.22,0.13999999999999999,0.08,0.0,-0.030000000000000002,-0.15,0.525,0.0,-0.01,0.015,79fc4feb_3_rand4
4.7,-0.08,-0.034999999999999996,-0.045000000000000005,-0.135,0.08,0.0,0.385,0.01,0.0,0.0,0.0,-0.905,79fc4feb_4
-1.77,-0.595,-0.08,0.05,0.085,0.185,0.0,0.21999999999999997,-0.045,-0.65,0.0,0.0,0.05,79fc4feb_5
-1.87,-0.32999999999999996,0.055,0.04,0.06,0.08,0.0,-0.325,0.085,-0.37,0.0,-0.02,-0.005,757fc61a_0
0.37,0.05,0.05,-0.12,0.06,0.115,0.0,-0.175,0.09999999999999999,-0.275,0.0,-0.015,0.005,757fc61a_1
,,,,,,,,,,,,,757fc61a_2
0.17,0.16,0.07,-0.02,-0.1,0.0,0.0,0.28,-0.2,0.02,0.0,0.1,0.04,6cf16761_0
-0.31,0.0,0.015,-0.07,-0.08,0.035,0.0,-0.16,-0.04,0.275,0.0,0.0,0.0,6cf16761_1
-0.63,-0.08,0.045000000000000005,-0.07,-0.08,0.035,0.0,-0.19,-0.07500000000000001,0.315,0.0,-0.02,0.03,6cf16761_2
3.74,0.155,0.14500000000000002,0.0,0.0,-0.035,0.0,0.055,0.42500000000000004,0.0,0.0,0.0,-1.015,6cf16761_3
3.59,0.155,0.14500000000000002,0.0,0.0,-0.035,0.0,0.02,1.125,0.0,0.225,0.0,-1.0,6cf16761_4_rand5
0.215,0.0,-0.105,0.0,-0.06999999999999999,0.0,0.0,0.255,0.025,0.0,0.0,0.03,0.055,accdaa10_0
0.255,0.0,-0.1,0.0,-0.005000000000000001,-0.02,0.0,0.135,0.12,0.445,0.0,0.04,0.055,accdaa10_1_rand5
-0.355,-0.03,-0.095,0.1,-0.09,-0.06,-0.10500000000000001,0.275,2.045,0.030000000000000002,-0.045,-0.045,0.005,accdaa10_2
-0.37,-0.03,-0.035,0.1,-0.09,-0.06,-0.10500000000000001,0.28,1.905,0.045,-0.045,-0.045,-0.005,accdaa10_3_rand1
-0.055,0.0,-0.01,-0.030000000000000002,-0.015,0.0,0.0,0.23,0.12,-0.02,0.0,0.03,0.055,e81d9e4d_0
0.0,0.0,0.005000000000000001,-0.02,-0.045,0.02,0.10500000000000001,-0.155,0.035,0.355,0.045,-0.01,0.0,e81d9e4d_1
,,,,,,,,,,,,,e81d9e4d_2
0.87,-0.5,0.0,0.0,0.04,0.08,0.0,0.18,0.16,-0.1,0.0,0.0,-0.035,e81d9e4d_3
-0.21500000000000002,0.0,0.030000000000000002,0.0,0.17500000000000002,0.0,0.0,0.15000000000000002,-0.019999999999999997,-0.14500000000000002,0.0,0.055,0.02,e851da75_0
0.035,0.0,0.05,-0.02,0.005,0.095,0.0,-0.345,-0.055,-0.02,0.0,-0.02,-0.015,e851da75_1
-0.115,0.0,0.11,0.02,0.019999999999999997,0.0,0.0,-0.22499999999999998,-0.08,0.16,0.0,-0.02,0.01,e851da75_2
-0.045000000000000005,0.0,0.11,-0.02,0.0,-0.065,0.0,-0.175,-0.045,0.0,0.0,-0.015,0.01,e851da75_3
-0.010000000000000002,0.0,0.14500000000000002,-0.02,0.0,-0.065,0.0,-0.115,0.005,0.0,0.0,-0.015,0.01,e851da75_4_rand2
0.105,0.0,-0.09,-0.12000000000000001,0.16,0.06999999999999999,0.0,0.36,0.005,0.165,0.0,0.03,0.015,531c21a6_0
0.44499999999999995,0.08499999999999999,-0.035,0.005,0.049999999999999996,-0.005,0.0,0.4,0.075,-0.04,0.0,0.025,-0.01,531c21a6_1
-0.435,-0.18,0.10500000000000001,-0.23,-0.025,0.10500000000000001,0.0,0.07,0.01,-0.29,0.05500000000000001,0.0,-0.02,e1ecacf7_0
-0.335,-0.05,0.015,-0.07,0.0,0.10500000000000001,0.0,0.05,-0.5449999999999999,-0.025,-0.32,0.0,0.145,e1ecacf7_1
-0.355,-0.05,0.015,0.0,0.0,0.10500000000000001,0.0,0.085,0.14500000000000002,0.49,-0.7050000000000001,0.0,0.115,e1ecacf7_2
-0.31999999999999995,-0.05,0.015,0.1,0.0,0.035,0.0,0.02,-0.915,0.2,-0.8200000000000001,0.0,0.125,e1ecacf7_3
-0.345,-0.05,0.015,0.12,0.0,0.0,0.0,0.105,-0.015000000000000003,0.135,-0.5549999999999999,0.0,0.09999999999999999,e1ecacf7_4
-0.33999999999999997,-0.035,0.015,-0.02,0.0,0.0,0.0,-0.05500000000000001,0.69,0.13,-0.135,0.0,-0.06,e1ecacf7_5
-0.515,-0.04,0.015,-0.065,0.0,0.0,0.0,0.015,0.23,0.0,-0.135,0.0,0.33499999999999996,e1ecacf7_6
-0.395,-0.04,0.015,-0.030000000000000002,0.0,0.0,0.0,0.0,0.01,0.02,-0.165,0.0,0.205,e1ecacf7_7
-0.365,-0.04,0.015,-0.030000000000000002,0.0,0.0,0.0,0.0,0.04,0.02,-0.11499999999999999,0.0,0.345,e1ecacf7_8
